timestamp,current,context_current,date (Asia/Kolkata)
1665085381357,0.477,{},2022-10-07 01:13:01.357000+05:30
1665085319388,0.479,{},2022-10-07 01:11:59.388000+05:30
1665085257496,0.48,{},2022-10-07 01:10:57.496000+05:30
1665085195584,0.48,{},2022-10-07 01:09:55.584000+05:30
1665085009819,0.48,{},2022-10-07 01:06:49.819000+05:30
1665084947914,0.477,{},2022-10-07 01:05:47.914000+05:30
1665084886006,0.491,{},2022-10-07 01:04:46.006000+05:30
1665084824096,0.482,{},2022-10-07 01:03:44.096000+05:30
1665084762216,0.482,{},2022-10-07 01:02:42.216000+05:30
1665084700361,0.478,{},2022-10-07 01:01:40.361000+05:30
1665084638507,0.479,{},2022-10-07 01:00:38.507000+05:30
1665084576658,0.47,{},2022-10-07 00:59:36.658000+05:30
1665084514812,0.482,{},2022-10-07 00:58:34.812000+05:30
1665084452966,0.475,{},2022-10-07 00:57:32.966000+05:30
1665084391126,0.486,{},2022-10-07 00:56:31.126000+05:30
1665084329269,0.496,{},2022-10-07 00:55:29.269000+05:30
1665084267412,0.508,{},2022-10-07 00:54:27.412000+05:30
1665084205499,0.523,{},2022-10-07 00:53:25.499000+05:30
1665084143614,0.668,{},2022-10-07 00:52:23.614000+05:30
1665084081671,0.635,{},2022-10-07 00:51:21.671000+05:30
1665084019975,0.626,{},2022-10-07 00:50:19.975000+05:30
1665083957895,0.619,{},2022-10-07 00:49:17.895000+05:30
1665083896023,0.621,{},2022-10-07 00:48:16.023000+05:30
1665083834167,0.634,{},2022-10-07 00:47:14.167000+05:30
1665083772302,0.62,{},2022-10-07 00:46:12.302000+05:30
1665083710412,0.628,{},2022-10-07 00:45:10.412000+05:30
1665083648523,0.623,{},2022-10-07 00:44:08.523000+05:30
1665083586634,0.623,{},2022-10-07 00:43:06.634000+05:30
1665083524777,0.627,{},2022-10-07 00:42:04.777000+05:30
1665083462923,0.639,{},2022-10-07 00:41:02.923000+05:30
1665083400998,0.621,{},2022-10-07 00:40:00.998000+05:30
1665083339100,0.626,{},2022-10-07 00:38:59.100000+05:30
1665083277177,0.633,{},2022-10-07 00:37:57.177000+05:30
1665083215245,0.622,{},2022-10-07 00:36:55.245000+05:30
1665083153290,0.631,{},2022-10-07 00:35:53.290000+05:30
1665083091293,0.622,{},2022-10-07 00:34:51.293000+05:30
1665083029325,0.636,{},2022-10-07 00:33:49.325000+05:30
1665082967348,0.624,{},2022-10-07 00:32:47.348000+05:30
1665082905361,0.657,{},2022-10-07 00:31:45.361000+05:30
1665082843394,0.678,{},2022-10-07 00:30:43.394000+05:30
1665082781385,0.667,{},2022-10-07 00:29:41.385000+05:30
1665082719413,0.681,{},2022-10-07 00:28:39.413000+05:30
1665082657442,0.661,{},2022-10-07 00:27:37.442000+05:30
1665082595499,0.659,{},2022-10-07 00:26:35.499000+05:30
1665082533546,0.668,{},2022-10-07 00:25:33.546000+05:30
1665082471616,0.669,{},2022-10-07 00:24:31.616000+05:30
1665082409698,0.66,{},2022-10-07 00:23:29.698000+05:30
1665082347777,0.672,{},2022-10-07 00:22:27.777000+05:30
1665082285865,0.653,{},2022-10-07 00:21:25.865000+05:30
1665082223965,0.648,{},2022-10-07 00:20:23.965000+05:30
1665082162059,0.663,{},2022-10-07 00:19:22.059000+05:30
1665082100130,0.662,{},2022-10-07 00:18:20.130000+05:30
1665082038211,0.67,{},2022-10-07 00:17:18.211000+05:30
1665081976285,0.684,{},2022-10-07 00:16:16.285000+05:30
1665081914385,0.75,{},2022-10-07 00:15:14.385000+05:30
1665081852471,0.492,{},2022-10-07 00:14:12.471000+05:30
1665081792296,0.495,{},2022-10-07 00:13:12.296000+05:30
1665081728637,0.501,{},2022-10-07 00:12:08.637000+05:30
1665081666725,0.505,{},2022-10-07 00:11:06.725000+05:30
1665081604780,0.495,{},2022-10-07 00:10:04.780000+05:30
1665081542853,0.495,{},2022-10-07 00:09:02.853000+05:30
1665081480953,0.498,{},2022-10-07 00:08:00.953000+05:30
1665081357066,0.491,{},2022-10-07 00:05:57.066000+05:30
1665081295103,0.493,{},2022-10-07 00:04:55.103000+05:30
1665081233190,0.493,{},2022-10-07 00:03:53.190000+05:30
1665081171280,0.503,{},2022-10-07 00:02:51.280000+05:30
1665081109406,0.508,{},2022-10-07 00:01:49.406000+05:30
1665081047558,0.504,{},2022-10-07 00:00:47.558000+05:30
1665080923871,0.502,{},2022-10-06 23:58:43.871000+05:30
1665080862043,0.507,{},2022-10-06 23:57:42.043000+05:30
1665080800187,0.515,{},2022-10-06 23:56:40.187000+05:30
1665080738317,0.509,{},2022-10-06 23:55:38.317000+05:30
1665080676515,0.503,{},2022-10-06 23:54:36.515000+05:30
1665080614679,0.503,{},2022-10-06 23:53:34.679000+05:30
1665080429094,0.507,{},2022-10-06 23:50:29.094000+05:30
1665080367255,0.506,{},2022-10-06 23:49:27.255000+05:30
1665080305418,0.501,{},2022-10-06 23:48:25.418000+05:30
1665080243611,0.499,{},2022-10-06 23:47:23.611000+05:30
1665080181738,0.5,{},2022-10-06 23:46:21.738000+05:30
1665080119884,0.512,{},2022-10-06 23:45:19.884000+05:30
1665080057965,0.648,{},2022-10-06 23:44:17.965000+05:30
1665079996071,0.685,{},2022-10-06 23:43:16.071000+05:30
1665079872266,0.677,{},2022-10-06 23:41:12.266000+05:30
1665079748392,0.694,{},2022-10-06 23:39:08.392000+05:30
1665079686422,0.692,{},2022-10-06 23:38:06.422000+05:30
1665079624456,0.841,{},2022-10-06 23:37:04.456000+05:30
1665079562507,0.837,{},2022-10-06 23:36:02.507000+05:30
1665079500574,0.832,{},2022-10-06 23:35:00.574000+05:30
1665079438603,0.838,{},2022-10-06 23:33:58.603000+05:30
1665079376645,0.839,{},2022-10-06 23:32:56.645000+05:30
1665079314680,0.836,{},2022-10-06 23:31:54.680000+05:30
1665079252701,0.842,{},2022-10-06 23:30:52.701000+05:30
1665079190753,0.871,{},2022-10-06 23:29:50.753000+05:30
1665079128828,0.85,{},2022-10-06 23:28:48.828000+05:30
1665079066861,0.884,{},2022-10-06 23:27:46.861000+05:30
1665079004923,0.728,{},2022-10-06 23:26:44.923000+05:30
1665078943000,0.721,{},2022-10-06 23:25:43+05:30
1665078881076,0.757,{},2022-10-06 23:24:41.076000+05:30
1665078819169,0.745,{},2022-10-06 23:23:39.169000+05:30
1665078757268,0.777,{},2022-10-06 23:22:37.268000+05:30
1665078695335,0.785,{},2022-10-06 23:21:35.335000+05:30
1665078633398,0.781,{},2022-10-06 23:20:33.398000+05:30
1665078571498,0.805,{},2022-10-06 23:19:31.498000+05:30
1665078509509,0.772,{},2022-10-06 23:18:29.509000+05:30
1665078447537,0.752,{},2022-10-06 23:17:27.537000+05:30
1665078385678,0.79,{},2022-10-06 23:16:25.678000+05:30
1665078323709,0.776,{},2022-10-06 23:15:23.709000+05:30
1665078261827,0.824,{},2022-10-06 23:14:21.827000+05:30
1665078199970,0.817,{},2022-10-06 23:13:19.970000+05:30
1665078138119,0.823,{},2022-10-06 23:12:18.119000+05:30
1665078076243,0.807,{},2022-10-06 23:11:16.243000+05:30
1665078014353,0.83,{},2022-10-06 23:10:14.353000+05:30
1665077952425,0.563,{},2022-10-06 23:09:12.425000+05:30
1665077890487,0.549,{},2022-10-06 23:08:10.487000+05:30
1665077828608,0.546,{},2022-10-06 23:07:08.608000+05:30
1665077704750,0.548,{},2022-10-06 23:05:04.750000+05:30
1665077642828,0.563,{},2022-10-06 23:04:02.828000+05:30
1665077580968,0.552,{},2022-10-06 23:03:00.968000+05:30
1665077519110,0.563,{},2022-10-06 23:01:59.110000+05:30
1665077457271,0.572,{},2022-10-06 23:00:57.271000+05:30
1665077395432,0.591,{},2022-10-06 22:59:55.432000+05:30
1665077333618,0.584,{},2022-10-06 22:58:53.618000+05:30
1665077271777,0.59,{},2022-10-06 22:57:51.777000+05:30
1665077209967,0.567,{},2022-10-06 22:56:49.967000+05:30
1665077148094,0.704,{},2022-10-06 22:55:48.094000+05:30
1665077086238,0.713,{},2022-10-06 22:54:46.238000+05:30
1665077024412,0.714,{},2022-10-06 22:53:44.412000+05:30
1665076962584,0.708,{},2022-10-06 22:52:42.584000+05:30
1665076900692,0.73,{},2022-10-06 22:51:40.692000+05:30
1665076838863,0.718,{},2022-10-06 22:50:38.863000+05:30
1665076776998,0.712,{},2022-10-06 22:49:36.998000+05:30
1665076715138,0.708,{},2022-10-06 22:48:35.138000+05:30
1665076653314,0.73,{},2022-10-06 22:47:33.314000+05:30
1665076591390,0.721,{},2022-10-06 22:46:31.390000+05:30
1665076467685,0.686,{},2022-10-06 22:44:27.685000+05:30
1665076405793,0.84,{},2022-10-06 22:43:25.793000+05:30
1665076343960,0.83,{},2022-10-06 22:42:23.960000+05:30
1665076282078,0.919,{},2022-10-06 22:41:22.078000+05:30
1665076236467,0.913,{},2022-10-06 22:40:36.467000+05:30
1665076158279,0.924,{},2022-10-06 22:39:18.279000+05:30
1665076096410,0.925,{},2022-10-06 22:38:16.410000+05:30
1665076034556,0.936,{},2022-10-06 22:37:14.556000+05:30
1665075972712,0.937,{},2022-10-06 22:36:12.712000+05:30
1665075910853,0.982,{},2022-10-06 22:35:10.853000+05:30
1665075849033,0.766,{},2022-10-06 22:34:09.033000+05:30
1665075787101,0.791,{},2022-10-06 22:33:07.101000+05:30
1665075725182,0.782,{},2022-10-06 22:32:05.182000+05:30
1665075663261,0.779,{},2022-10-06 22:31:03.261000+05:30
1665075601358,0.775,{},2022-10-06 22:30:01.358000+05:30
1665075555770,0.783,{},2022-10-06 22:29:15.770000+05:30
1665075477576,0.775,{},2022-10-06 22:27:57.576000+05:30
1665075415690,0.787,{},2022-10-06 22:26:55.690000+05:30
1665075353818,0.774,{},2022-10-06 22:25:53.818000+05:30
1665075291954,0.792,{},2022-10-06 22:24:51.954000+05:30
1665075230082,0.764,{},2022-10-06 22:23:50.082000+05:30
1665075168193,0.783,{},2022-10-06 22:22:48.193000+05:30
1665075106353,0.738,{},2022-10-06 22:21:46.353000+05:30
1665075044611,0.871,{},2022-10-06 22:20:44.611000+05:30
1665074920806,0.914,{},2022-10-06 22:18:40.806000+05:30
1665074858855,0.7,{},2022-10-06 22:17:38.855000+05:30
1665074673154,0.701,{},2022-10-06 22:14:33.154000+05:30
1665074614546,0.7,{},2022-10-06 22:13:34.546000+05:30
1665074549534,0.697,{},2022-10-06 22:12:29.534000+05:30
1665074487584,0.707,{},2022-10-06 22:11:27.584000+05:30
1665074178190,0.828,{},2022-10-06 22:06:18.190000+05:30
1665074054367,0.828,{},2022-10-06 22:04:14.367000+05:30
1665073992469,0.834,{},2022-10-06 22:03:12.469000+05:30
1665073868683,1.052,{},2022-10-06 22:01:08.683000+05:30
1665073806840,1.029,{},2022-10-06 22:00:06.840000+05:30
1665073621302,1.036,{},2022-10-06 21:57:01.302000+05:30
1665073559467,1.019,{},2022-10-06 21:55:59.467000+05:30
1665073497701,1.041,{},2022-10-06 21:54:57.701000+05:30
1665073373971,1.038,{},2022-10-06 21:52:53.971000+05:30
1665073126482,1.041,{},2022-10-06 21:48:46.482000+05:30
1665072878953,1.049,{},2022-10-06 21:44:38.953000+05:30
1665072817088,1.049,{},2022-10-06 21:43:37.088000+05:30
1665072755198,1.056,{},2022-10-06 21:42:35.198000+05:30
1665072693348,1.052,{},2022-10-06 21:41:33.348000+05:30
1665072569605,1.108,{},2022-10-06 21:39:29.605000+05:30
1665072445895,1.1,{},2022-10-06 21:37:25.895000+05:30
1665072384011,1.092,{},2022-10-06 21:36:24.011000+05:30
1665072322143,1.108,{},2022-10-06 21:35:22.143000+05:30
1665072260306,1.09,{},2022-10-06 21:34:20.306000+05:30
1665072136595,1.104,{},2022-10-06 21:32:16.595000+05:30
1665072080576,1.107,{},2022-10-06 21:31:20.576000+05:30
1665072012932,1.083,{},2022-10-06 21:30:12.932000+05:30
1665071827394,1.102,{},2022-10-06 21:27:07.394000+05:30
1665071765539,1.098,{},2022-10-06 21:26:05.539000+05:30
1665071332491,0.971,{},2022-10-06 21:18:52.491000+05:30
1665071270592,0.997,{},2022-10-06 21:17:50.592000+05:30
1665071211276,1.011,{},2022-10-06 21:16:51.276000+05:30
1665071090840,1.117,{},2022-10-06 21:14:50.840000+05:30
1665071022990,1.104,{},2022-10-06 21:13:42.990000+05:30
1665070972437,1.12,{},2022-10-06 21:12:52.437000+05:30
1665070899305,1.106,{},2022-10-06 21:11:39.305000+05:30
1665070837480,1.116,{},2022-10-06 21:10:37.480000+05:30
1665070775650,1.116,{},2022-10-06 21:09:35.650000+05:30
1665070719105,1.123,{},2022-10-06 21:08:39.105000+05:30
1665070651818,1.137,{},2022-10-06 21:07:31.818000+05:30
1665070589891,1.117,{},2022-10-06 21:06:29.891000+05:30
1665070527992,1.112,{},2022-10-06 21:05:27.992000+05:30
1665070466086,1.086,{},2022-10-06 21:04:26.086000+05:30
1665070420991,1.116,{},2022-10-06 21:03:40.991000+05:30
1665070282289,1.107,{},2022-10-06 21:01:22.289000+05:30
1665070218666,1.107,{},2022-10-06 21:00:18.666000+05:30
1665070156835,1.125,{},2022-10-06 20:59:16.835000+05:30
1665070094991,1.141,{},2022-10-06 20:58:14.991000+05:30
1665070033147,1.123,{},2022-10-06 20:57:13.147000+05:30
1665069971316,1.106,{},2022-10-06 20:56:11.316000+05:30
1665069909482,1.132,{},2022-10-06 20:55:09.482000+05:30
1665069847646,1.125,{},2022-10-06 20:54:07.646000+05:30
1665069600079,1.124,{},2022-10-06 20:50:00.079000+05:30
1665069538231,1.149,{},2022-10-06 20:48:58.231000+05:30
1665069476400,1.13,{},2022-10-06 20:47:56.400000+05:30
1665069352688,1.126,{},2022-10-06 20:45:52.688000+05:30
1665069291019,1.108,{},2022-10-06 20:44:51.019000+05:30
1665069167135,5.871,{},2022-10-06 20:42:47.135000+05:30
1665069105281,5.891,{},2022-10-06 20:41:45.281000+05:30
1665069043504,5.947,{},2022-10-06 20:40:43.504000+05:30
1665068981658,5.991,{},2022-10-06 20:39:41.658000+05:30
1665068919814,5.865,{},2022-10-06 20:38:39.814000+05:30
1665068859580,5.614,{},2022-10-06 20:37:39.580000+05:30
1665068800055,5.569,{},2022-10-06 20:36:40.055000+05:30
1665068734298,5.724,{},2022-10-06 20:35:34.298000+05:30
1665063785241,0.783,{},2022-10-06 19:13:05.241000+05:30
1665063727516,0.763,{},2022-10-06 19:12:07.516000+05:30
1665063599695,0.759,{},2022-10-06 19:09:59.695000+05:30
1665063537859,0.587,{},2022-10-06 19:08:57.859000+05:30
1665063354380,5.209,{},2022-10-06 19:05:54.380000+05:30
1665063290161,5.192,{},2022-10-06 19:04:50.161000+05:30
1665063235210,5.24,{},2022-10-06 19:03:55.210000+05:30
1664478012568,0.826,{},2022-09-30 00:30:12.568000+05:30
1664477950638,0.824,{},2022-09-30 00:29:10.638000+05:30
1664477826827,0.829,{},2022-09-30 00:27:06.827000+05:30
1664477764919,0.833,{},2022-09-30 00:26:04.919000+05:30
1664477703050,0.831,{},2022-09-30 00:25:03.050000+05:30
1664477641087,0.828,{},2022-09-30 00:24:01.087000+05:30
1664477517216,0.836,{},2022-09-30 00:21:57.216000+05:30
1664477455284,0.819,{},2022-09-30 00:20:55.284000+05:30
1664477393386,0.824,{},2022-09-30 00:19:53.386000+05:30
1664477331480,0.832,{},2022-09-30 00:18:51.480000+05:30
1664477269547,0.832,{},2022-09-30 00:17:49.547000+05:30
1664477145757,0.825,{},2022-09-30 00:15:45.757000+05:30
1664477085381,0.822,{},2022-09-30 00:14:45.381000+05:30
1664477021944,0.816,{},2022-09-30 00:13:41.944000+05:30
1664476959999,0.828,{},2022-09-30 00:12:39.999000+05:30
1664476836168,0.841,{},2022-09-30 00:10:36.168000+05:30
1664476774253,0.813,{},2022-09-30 00:09:34.253000+05:30
1664476712277,0.831,{},2022-09-30 00:08:32.277000+05:30
1664476652101,0.815,{},2022-09-30 00:07:32.101000+05:30
1664476588323,0.818,{},2022-09-30 00:06:28.323000+05:30
1664476526407,0.833,{},2022-09-30 00:05:26.407000+05:30
1664476402470,0.837,{},2022-09-30 00:03:22.470000+05:30
1664476340577,0.848,{},2022-09-30 00:02:20.577000+05:30
1664476278637,0.817,{},2022-09-30 00:01:18.637000+05:30
1664476216779,0.844,{},2022-09-30 00:00:16.779000+05:30
1664476154921,0.843,{},2022-09-29 23:59:14.921000+05:30
1664476031340,0.829,{},2022-09-29 23:57:11.340000+05:30
1664475907512,0.923,{},2022-09-29 23:55:07.512000+05:30
1664475783757,0.923,{},2022-09-29 23:53:03.757000+05:30
1664475536060,1.009,{},2022-09-29 23:48:56.060000+05:30
1664475474147,0.988,{},2022-09-29 23:47:54.147000+05:30
1664475412237,1.012,{},2022-09-29 23:46:52.237000+05:30
1664475352000,0.86,{},2022-09-29 23:45:52+05:30
1664475288409,0.707,{},2022-09-29 23:44:48.409000+05:30
1664475226467,0.716,{},2022-09-29 23:43:46.467000+05:30
1664475164537,0.716,{},2022-09-29 23:42:44.537000+05:30
1664475102501,0.71,{},2022-09-29 23:41:42.501000+05:30
1664475040516,0.764,{},2022-09-29 23:40:40.516000+05:30
1664474980480,0.757,{},2022-09-29 23:39:40.480000+05:30
1664474916438,0.779,{},2022-09-29 23:38:36.438000+05:30
1664474854433,0.761,{},2022-09-29 23:37:34.433000+05:30
1664474792384,0.752,{},2022-09-29 23:36:32.384000+05:30
1664474730331,0.753,{},2022-09-29 23:35:30.331000+05:30
1664474668280,0.755,{},2022-09-29 23:34:28.280000+05:30
1664474606415,0.745,{},2022-09-29 23:33:26.415000+05:30
1664474544240,0.748,{},2022-09-29 23:32:24.240000+05:30
1664474482233,0.733,{},2022-09-29 23:31:22.233000+05:30
1664474420279,0.754,{},2022-09-29 23:30:20.279000+05:30
1664474358364,0.766,{},2022-09-29 23:29:18.364000+05:30
1664474296461,0.67,{},2022-09-29 23:28:16.461000+05:30
1664474048956,0.701,{},2022-09-29 23:24:08.956000+05:30
1664473987003,0.697,{},2022-09-29 23:23:07.003000+05:30
1664473925037,0.676,{},2022-09-29 23:22:05.037000+05:30
1664473863063,0.763,{},2022-09-29 23:21:03.063000+05:30
1664473801047,0.753,{},2022-09-29 23:20:01.047000+05:30
1664473739021,0.783,{},2022-09-29 23:18:59.021000+05:30
1664473677007,0.563,{},2022-09-29 23:17:57.007000+05:30
1664473614971,0.566,{},2022-09-29 23:16:54.971000+05:30
1664473552905,0.574,{},2022-09-29 23:15:52.905000+05:30
1664473490858,0.548,{},2022-09-29 23:14:50.858000+05:30
1664473428789,0.567,{},2022-09-29 23:13:48.789000+05:30
1664473366747,0.575,{},2022-09-29 23:12:46.747000+05:30
1664473304717,0.566,{},2022-09-29 23:11:44.717000+05:30
1664473242700,0.563,{},2022-09-29 23:10:42.700000+05:30
1664473118664,0.571,{},2022-09-29 23:08:38.664000+05:30
1664472994731,0.566,{},2022-09-29 23:06:34.731000+05:30
1664472870806,0.561,{},2022-09-29 23:04:30.806000+05:30
1664472810184,0.562,{},2022-09-29 23:03:30.184000+05:30
1664472746941,0.76,{},2022-09-29 23:02:26.941000+05:30
1664472685005,0.765,{},2022-09-29 23:01:25.005000+05:30
1664472623103,0.771,{},2022-09-29 23:00:23.103000+05:30
1664472499294,0.762,{},2022-09-29 22:58:19.294000+05:30
1664472437385,0.761,{},2022-09-29 22:57:17.385000+05:30
1664472375534,0.766,{},2022-09-29 22:56:15.534000+05:30
1664472313650,0.758,{},2022-09-29 22:55:13.650000+05:30
1664472251730,0.782,{},2022-09-29 22:54:11.730000+05:30
1664472189815,1.007,{},2022-09-29 22:53:09.815000+05:30
1664472127900,1.014,{},2022-09-29 22:52:07.900000+05:30
1664472065913,1.07,{},2022-09-29 22:51:05.913000+05:30
1664471879871,0.966,{},2022-09-29 22:47:59.871000+05:30
1664471693950,0.705,{},2022-09-29 22:44:53.950000+05:30
1664471632004,0.974,{},2022-09-29 22:43:52.004000+05:30
1664471570053,0.958,{},2022-09-29 22:42:50.053000+05:30
1664471508263,1.01,{},2022-09-29 22:41:48.263000+05:30
1664471384286,0.999,{},2022-09-29 22:39:44.286000+05:30
1664471198614,1.004,{},2022-09-29 22:36:38.614000+05:30
1664471075065,0.719,{},2022-09-29 22:34:35.065000+05:30
1664470889353,0.732,{},2022-09-29 22:31:29.353000+05:30
1664470827589,0.738,{},2022-09-29 22:30:27.589000+05:30
1664470765679,0.729,{},2022-09-29 22:29:25.679000+05:30
1664470456303,0.746,{},2022-09-29 22:24:16.303000+05:30
1664470394281,0.748,{},2022-09-29 22:23:14.281000+05:30
1664470332336,0.741,{},2022-09-29 22:22:12.336000+05:30
1664470270428,0.757,{},2022-09-29 22:21:10.428000+05:30
1664470146632,0.769,{},2022-09-29 22:19:06.632000+05:30
1664470093563,0.763,{},2022-09-29 22:18:13.563000+05:30
1664470023017,0.757,{},2022-09-29 22:17:03.017000+05:30
1664469961531,0.751,{},2022-09-29 22:16:01.531000+05:30
1664469775628,0.779,{},2022-09-29 22:12:55.628000+05:30
1664469713831,0.769,{},2022-09-29 22:11:53.831000+05:30
1664469651720,0.792,{},2022-09-29 22:10:51.720000+05:30
1664469589967,0.791,{},2022-09-29 22:09:49.967000+05:30
1664469465944,1.055,{},2022-09-29 22:07:45.944000+05:30
1664469404016,1.055,{},2022-09-29 22:06:44.016000+05:30
1664469342129,1.073,{},2022-09-29 22:05:42.129000+05:30
1664469280248,1.084,{},2022-09-29 22:04:40.248000+05:30
1664469218185,1.083,{},2022-09-29 22:03:38.185000+05:30
1664469156347,1.068,{},2022-09-29 22:02:36.347000+05:30
1664469094430,1.092,{},2022-09-29 22:01:34.430000+05:30
1664469032617,1.072,{},2022-09-29 22:00:32.617000+05:30
1664468909135,1.296,{},2022-09-29 21:58:29.135000+05:30
1664468785452,1.284,{},2022-09-29 21:56:25.452000+05:30
1664468723483,1.282,{},2022-09-29 21:55:23.483000+05:30
1664468661670,1.306,{},2022-09-29 21:54:21.670000+05:30
1664468601636,1.288,{},2022-09-29 21:53:21.636000+05:30
1664468538102,1.292,{},2022-09-29 21:52:18.102000+05:30
1664468476391,1.313,{},2022-09-29 21:51:16.391000+05:30
1664468414384,1.308,{},2022-09-29 21:50:14.384000+05:30
1664468352494,1.322,{},2022-09-29 21:49:12.494000+05:30
1664468290655,1.037,{},2022-09-29 21:48:10.655000+05:30
1664468230278,1.063,{},2022-09-29 21:47:10.278000+05:30
1664468166970,1.074,{},2022-09-29 21:46:06.970000+05:30
1664468105012,1.068,{},2022-09-29 21:45:05.012000+05:30
1664468043207,1.078,{},2022-09-29 21:44:03.207000+05:30
1664467919225,1.063,{},2022-09-29 21:41:59.225000+05:30
1664467857433,1.059,{},2022-09-29 21:40:57.433000+05:30
1664467733658,1.043,{},2022-09-29 21:38:53.658000+05:30
1664467610047,1.047,{},2022-09-29 21:36:50.047000+05:30
1664467431965,1.056,{},2022-09-29 21:33:51.965000+05:30
1664467362740,1.039,{},2022-09-29 21:32:42.740000+05:30
1664467239064,1.048,{},2022-09-29 21:30:39.064000+05:30
1664467200401,1.058,{},2022-09-29 21:30:00.401000+05:30
1664467115284,1.054,{},2022-09-29 21:28:35.284000+05:30
1664467062304,1.043,{},2022-09-29 21:27:42.304000+05:30
1664466991517,1.041,{},2022-09-29 21:26:31.517000+05:30
1664466929918,1.06,{},2022-09-29 21:25:29.918000+05:30
1664466867924,1.035,{},2022-09-29 21:24:27.924000+05:30
1664466806206,1.048,{},2022-09-29 21:23:26.206000+05:30
1664466744275,1.035,{},2022-09-29 21:22:24.275000+05:30
1664466682418,1.06,{},2022-09-29 21:21:22.418000+05:30
1664466558576,1.126,{},2022-09-29 21:19:18.576000+05:30
